relative_path,metric,metric_value,robust_z,direction,status
1-coins/110_1479346152.jpg,full_bright_fraction,0.0008203125,41.81836451215707,high,statistical_outlier_for_review
1-coins/120_1479351618.jpg,full_bright_fraction,0.000810546875,41.312497199510005,high,statistical_outlier_for_review
1-coins/65_1477846344.jpg,full_bright_fraction,0.0008072916666666667,41.14387476196098,high,statistical_outlier_for_review
1-coins/110_1479346146.jpg,full_bright_fraction,0.0007942708333333334,40.4693850117649,high,statistical_outlier_for_review
1-coins/50_1477139796.jpg,full_bright_fraction,0.0007942708333333334,40.4693850117649,high,statistical_outlier_for_review
1-coins/60_1477844904.jpg,full_bright_fraction,0.0007942708333333334,40.4693850117649,high,statistical_outlier_for_review
1-coins/55_1477842384.jpg,full_bright_fraction,0.0007845052083333333,39.96351769911784,high,statistical_outlier_for_review
1-coins/120_1479351624.jpg,full_bright_fraction,0.0007682291666666666,39.12040551137273,high,statistical_outlier_for_review
1-coins/70_1477849404.jpg,full_bright_fraction,0.0007649739583333333,38.95178307382372,high,statistical_outlier_for_review
1-coins/105_1479344412.jpg,full_bright_fraction,0.0007584635416666666,38.61453819872567,high,statistical_outlier_for_review
1-coins/80_1477850742.jpg,full_bright_fraction,0.0007584635416666666,38.61453819872567,high,statistical_outlier_for_review
1-coins/65_1477846530.jpg,full_bright_fraction,0.0007454427083333333,37.940048448529595,high,statistical_outlier_for_review
1-coins/100_1477280538.jpg,full_bright_fraction,0.0007161458333333333,36.42244651058841,high,statistical_outlier_for_review
1-coins/55_1477839240.jpg,full_bright_fraction,0.0007161458333333333,36.42244651058841,high,statistical_outlier_for_review
1-coins/50_1477145100.jpg,full_bright_fraction,0.0007096354166666667,36.08520163549037,high,statistical_outlier_for_review
1-coins/105_1479344562.jpg,full_bright_fraction,0.000703125,35.74795676039233,high,statistical_outlier_for_review
1-coins/100_1477280988.jpg,full_bright_fraction,0.0006966145833333334,35.41071188529429,high,statistical_outlier_for_review
1-coins/50_1477281894.jpg,full_bright_fraction,0.0006966145833333334,35.41071188529429,high,statistical_outlier_for_review
1-coins/100_1477281462.jpg,full_bright_fraction,0.000693359375,35.242089447745265,high,statistical_outlier_for_review
1-coins/65_1477846356.jpg,full_bright_fraction,0.00068359375,34.7362221350982,high,statistical_outlier_for_review
1-coins/105_1479344466.jpg,full_bright_fraction,0.0006770833333333334,34.398977260000166,high,statistical_outlier_for_review
1-coins/25_1477286016.jpg,full_bright_fraction,0.0006770833333333334,34.398977260000166,high,statistical_outlier_for_review
1-coins/65_1477846350.jpg,full_bright_fraction,0.0006770833333333334,34.398977260000166,high,statistical_outlier_for_review
1-coins/100_1477281114.jpg,full_bright_fraction,0.000654296875,33.21862019715702,high,statistical_outlier_for_review
1-coins/170_1479423282.jpg,full_bright_fraction,0.0006510416666666666,33.049997759608,high,statistical_outlier_for_review
1-coins/55_1477842288.jpg,full_bright_fraction,0.0006477864583333333,32.881375322058986,high,statistical_outlier_for_review
1-coins/55_1477843446.jpg,full_bright_fraction,0.00064453125,32.71275288450996,high,statistical_outlier_for_review
1-coins/45_1477837050.jpg,full_bright_fraction,0.0006380208333333333,32.375508009411924,high,statistical_outlier_for_review
